icao24,callsign,origin_country,longitude,latitude,baro_altitude,true_track,velocity_kmh,origin_country
a50833,EJA423  ,United States,-92.4546,32.425,11887.2,129.12,945.252,United States
a35e6f,,United States,-79.7723,36.2263,861.06,226.29,233.172,United States
aa9afc,SWA1462 ,United States,-120.6346,36.243,11346.18,140.68,833.0400000000001,United States
a91349,NKS2241 ,United States,-80.458,26.0674,1249.68,90.29,372.24,United States
0c43ac,HI1128  ,Dominican Republic,-66.0019,16.3018,11277.6,125.61,963.648,Dominican Republic
a4ce11,AAL2408 ,United States,-94.1207,35.4257,10370.82,253.18,729.432,United States
a973d6,SPA708  ,United States,-108.4721,31.9378,11079.48,93.01,916.1640000000001,United States
a47206,EPI386  ,United States,-80.7638,29.1606,830.58,155.98,204.768,United States
a3520e,ATN3329 ,United States,-92.5449,37.4648,10058.4,78.48,1001.736,United States
ac8ce5,AAL2058 ,United States,-80.8792,32.5654,7010.4,15.02,836.028,United States
a35e66,AAL2241 ,United States,-90.5465,14.5242,1706.88,17.96,282.312,United States
71bd61,JNA062  ,Republic of Korea,122.7168,12.1316,10363.2,325.3,871.812,Republic of Korea
a41bb5,FFT4371 ,United States,-114.0872,35.5142,10980.42,248.78,613.908,United States
a8e002,LXJ671  ,United States,-98.9721,28.557,13106.4,205.38,838.368,United States
a47204,N386EM  ,United States,-121.3501,38.2414,2583.18,311.85,524.6279999999999,United States
a7e68e,NJM608  ,United States,-80.1757,26.077,45.72,90.54,196.30800000000002,United States
ac3338,SWA2924 ,United States,-107.9839,36.7704,7924.8,256.59,702.5400000000001,United States
a3b50f,AAL3315 ,United States,-64.6605,17.8111,7406.64,107.83,949.3920000000002,United States
a292d2,N265NX  ,United States,-83.8079,32.6607,1775.46,261.83,404.136,United States
a9cff8,NKS611  ,United States,-87.404,38.4658,9753.6,251.33,717.444,United States
a65095,N506DR  ,United States,-94.6747,36.2978,4450.08,180.0,301.86,United States
a448f6,UAL1140 ,United States,-82.897,40.2346,10668.0,109.39,981.684,United States
a973e0,SKW6392 ,United States,-111.7865,33.6785,3314.7,237.29,479.808,United States
a54eb1,N441DT  ,United States,-74.7458,41.6914,5120.64,67.85,785.8439999999999,United States
aaf1ab,KSU04   ,United States,-97.6701,38.8115,670.56,76.95,155.88,United States
4d2237,RYR2480 ,Malta,-0.3522,51.4291,5318.76,22.56,569.556,Malta
4d2238,RYR8608 ,Malta,7.4046,49.4251,11277.6,118.76,866.16,Malta
4d2239,RYR54ZY ,Malta,2.058,49.4782,350.52,123.26,276.876,Malta
a61584,WUP491  ,United States,-78.7987,35.391,11277.6,18.15,707.4720000000001,United States
a59e9a,N461PC  ,United States,-99.9832,25.9591,1950.72,277.61,349.416,United States
4d2233,RYR58JK ,Malta,13.9435,41.2042,10972.8,329.31,805.464,Malta
4d2235,RYR6AG  ,Malta,10.6543,44.4788,10058.4,150.79,808.3800000000001,Malta
4d2236,RYR1LB  ,Malta,-6.2464,36.4272,7498.08,334.45,747.1800000000001,Malta
abaa1a,120     ,United States,-84.0067,32.9075,11277.6,153.59,932.616,United States
3986e0,AFR32NK ,France,2.156,46.3577,8839.2,111.14,929.304,France
4d222a,RYR21BP ,Malta,-5.5022,40.153,11582.4,66.91,873.7560000000001,Malta
a805dd,N616JN  ,United States,-82.2635,39.4943,1051.56,267.86,198.288,United States
acca19,JBU1700 ,United States,-112.1341,34.731,10668.0,84.25,1016.316,United States
3986e5,AFR6027 ,France,5.0949,45.6729,510.54,354.34,206.568,France
4d221e,RYR47WZ ,Malta,-1.7414,55.8385,9189.72,86.42,831.312,Malta
a8553c,NKS2303 ,United States,-109.7544,33.4927,10363.2,298.85,706.212,United States
4d221a,RYR65UT ,Malta,8.8953,47.634,11277.6,207.65,702.468,Malta
34714d,VOE9NZ  ,Spain,5.228,43.4925,11582.4,291.52,762.444,Spain
3986e3,AFR64PN ,France,1.9437,46.2477,8839.2,102.16,879.048,France
a89bab,AAL1279 ,United States,-92.9155,34.5462,10180.32,247.11,723.708,United States
3986e4,AFR88LM ,France,5.1076,45.6049,929.64,355.3,271.296,France
4d2232,RYR1MW  ,Malta,2.4014,40.3824,5791.2,180.37,579.672,Malta
3986e9,AFR85FZ ,France,1.3043,46.4695,10058.4,106.58,921.708,France
a8553f,JIA5389 ,United States,-80.9833,35.41,1356.36,175.96,315.612,United States
a72249,EJA559  ,United States,-121.19,48.8117,5791.2,42.95,695.808,United States
aa068c,EJA745  ,United States,-83.4705,31.9242,13106.4,335.4,676.224,United States
a61592,UAL1189 ,United States,-120.3785,35.6113,10652.76,140.61,843.48,United States
a662f2,N510RM  ,United States,-81.4055,32.6129,8229.6,350.66,581.832,United States
ab11cf,MVP620  ,United States,-91.9943,34.937,11605.26,306.09,625.6800000000001,United States
abbd73,SWA3256 ,United States,-87.5396,39.9748,11277.6,85.83,993.4559999999999,United States
4d2247,RYR1NC  ,Malta,-2.1022,41.8935,11277.6,202.44,805.464,Malta
a8fee1,N679TS  ,United States,-80.6686,28.3368,38.1,340.51,127.692,United States
4d223a,RYR75TL ,Malta,-5.769,35.1234,10668.0,214.68,774.72,Malta
a6c5cb,N5353K  ,United States,-74.7799,40.8023,998.22,352.87,149.328,United States
4d223b,RYR12AP ,Malta,14.3387,50.1355,662.94,245.29,230.364,Malta
a6bef1,N5337T  ,United States,-89.9326,37.1692,1767.84,267.24,153.9,United States
407f42,EAG45F  ,United Kingdom,-5.4192,54.6527,2202.18,321.98,387.90000000000003,United Kingdom
4d222c,RYR3BM  ,Malta,8.7462,45.5842,464.82,348.91,279.324,Malta
4d2240,RYR16YD ,Malta,2.8964,39.5997,10363.2,39.38,855.3240000000001,Malta
4d2242,RYR531M ,Malta,0.5544,36.9452,11887.2,216.67,750.42,Malta
aaf1d0,N804MD  ,United States,-75.7175,40.9984,9159.24,14.91,266.40000000000003,United States
a422f7,DAL676  ,United States,-76.9683,36.267,10668.0,30.85,787.356,United States
a6fb32,AAL2688 ,United States,-80.9635,35.6363,2369.82,254.41,413.388,United States
a85575,EJA636  ,United States,-109.6645,32.367,9425.94,285.86,718.1640000000001,United States
4d2217,RYR96HD ,Malta,10.2437,47.0422,11277.6,155.89,811.5840000000001,Malta
4d2218,RYR91ZA ,Malta,9.9967,45.3569,11582.4,353.23,440.136,Malta
800c52,VTBVV   ,India,76.0886,28.2376,6438.9,60.6,735.552,India
4d2212,RYR922M ,Malta,-4.374,40.7703,11887.2,184.49,850.8240000000001,Malta
4d2214,RYR27KC ,Malta,14.0868,45.2283,11582.4,278.25,748.548,Malta
a8feb8,SKW759H ,United States,-87.7273,41.6746,3794.76,155.05,618.9480000000001,United States
acd120,DAL1815 ,United States,-101.626,25.5522,10972.8,242.51,766.224,United States
acf76f,CXK484  ,United States,-111.5685,33.2468,1371.6,99.93,150.40800000000002,United States
a017a8,DAL494  ,United States,-96.7377,40.9288,10668.0,77.44,1030.284,United States
a7d2ae,SKW3718 ,United States,-110.9985,32.1664,1097.28,135.59,254.052,United States
abaa43,SWA1981 ,United States,-81.4969,35.1835,5234.94,280.5,589.536,United States
ac7a52,AAL611  ,United States,-77.7335,28.454,10355.58,164.74,907.992,United States
485a34,KLM54H  ,Kingdom of the Netherlands,5.7624,52.4718,3185.16,288.66,607.8960000000001,Kingdom of the Netherlands
abd77e,AAL841  ,United States,-89.6207,35.4182,11277.6,36.6,869.724,United States
ab6162,EDV4983 ,United States,-73.894,40.9165,845.82,32.55,388.908,United States
ad4ae1,N9559V  ,United States,-112.3985,33.4143,548.64,322.88,171.864,United States
ab6d9e,N8352U  ,United States,-83.623,32.9689,1615.44,127.2,192.996,United States
a4c26b,N4056N  ,United States,-88.4237,43.6182,617.22,178.11,168.62400000000002,United States
4d2226,RYR26KU ,Malta,8.4196,43.9808,10972.8,71.67,936.468,Malta
ad64cd,AAL848  ,United States,-96.1363,33.4322,5036.82,246.24,625.248,United States
4d2229,RYR5EE  ,Malta,9.8123,43.4405,10370.82,333.15,824.112,Malta
800c63,IGO691P ,India,73.0606,19.7943,9448.8,353.52,853.668,India
a9c508,AAL1790 ,United States,-91.177,30.4512,10972.8,300.21,743.616,United States
a9c506,ASA650  ,United States,-121.5591,45.7135,9357.36,169.79,867.492,United States
4c0240,ASL69H  ,Serbia,19.9053,45.3902,4351.02,329.8,405.0,Serbia
0d0f00,VOI3001 ,Mexico,-114.3541,31.3985,10988.04,304.0,755.0640000000001,Mexico
a6c5ee,N5354K  ,United States,-79.2634,25.9731,1920.24,194.04,244.368,United States
a3524e,DAL314  ,United States,-103.6491,35.6465,9151.62,269.24,696.42,United States
011111,N8245A  ,Egypt,-121.8504,37.4218,685.8,199.65,192.708,Egypt
a7def8,EJA606  ,United States,-102.2475,37.3934,13106.4,298.2,638.8199999999999,United States
4d220b,RYR85PE ,Malta,4.0182,50.9323,3581.4,63.51,593.856,Malta
a83b43,N6299D  ,United States,-95.3603,30.8654,2392.68,2.65,200.232,United States
aaeafd,BBQ2241 ,United States,-79.6578,24.8304,7604.76,147.02,785.952,United States
a782e4,AAL2284 ,United States,-90.4751,29.1425,9753.6,275.91,755.928,United States
ab6177,TRF500  ,United States,-96.3286,33.101,906.78,252.8,162.864,United States
4d2220,RYR5KX  ,Malta,-5.4444,37.7608,10972.8,20.9,856.44,Malta
aaf1f2,AAL2801 ,United States,-114.0435,33.1492,10668.0,100.97,992.304,United States
4d2221,RYR46NJ ,Malta,7.6498,45.2035,373.38,2.57,289.188,Malta
ab11fb,CRE812  ,United States,-122.0118,45.2697,7749.54,135.92,649.62,United States
a4ce64,TKK409  ,United States,-110.141,39.3176,13235.94,122.17,695.736,United States
a91ea7,N687QS  ,United States,-64.8948,17.0413,11887.2,141.77,844.02,United States
a9d807,AAL2087 ,United States,-102.1188,37.7563,11894.82,57.41,1041.8760000000002,United States
a6bec4,N5336H  ,United States,-98.4285,35.395,701.04,135.0,188.568,United States
a1bd0a,N2108Z  ,United States,-117.3303,33.1379,2034.54,289.07,158.72400000000002,United States
ab616f,SCX234  ,United States,-82.191,42.9393,11582.4,291.59,649.296,United States
4d226b,RYR83VG ,Malta,9.8306,39.786,6301.74,200.11,640.98,Malta
aa66ea,N77CK   ,United States,-95.307,30.02,213.36,204.29,166.608,United States
4d226e,RYR8VX  ,Malta,9.1436,48.384,10972.8,317.96,785.484,Malta
ae1130,BLADE11 ,United States,-98.7709,34.518,3649.98,306.78,238.176,United States
86e79a,ANA113  ,Japan,-102.2004,40.0725,10363.2,330.03,863.712,Japan
4d226a,RYR3MK  ,Malta,-2.3393,40.654,11277.6,235.58,763.3439999999999,Malta
c03e37,CFXOO   ,Canada,-122.5381,48.8601,419.1,180.41,259.272,Canada
a65bb7,DAL173  ,United States,-112.1095,40.7713,2095.5,291.27,484.91999999999996,United States
a5ee51,SWA1774 ,United States,-81.7544,29.3931,10355.58,12.07,770.796,United States
407f96,TOM69Y  ,United Kingdom,-6.7527,39.9245,10972.8,27.5,810.144,United Kingdom
40600d,EZY403Q ,United Kingdom,-2.375,54.0444,10957.56,332.4,687.5640000000001,United Kingdom
a124b5,DAL767  ,United States,-89.8021,39.8288,10972.8,263.9,696.6,United States
4d225f,RYR8205 ,Malta,-3.2225,42.5921,11887.2,223.71,817.3800000000001,Malta
abbd8d,SWA3090 ,United States,-76.5748,38.908,1668.78,316.82,411.408,United States
ae0a54,DUKE44  ,United States,10.4865,46.4425,8534.4,307.07,322.632,United States
4d2274,RYR16SQ ,Malta,8.1705,49.1418,10728.96,328.66,815.328,Malta
a74865,AMX527  ,United States,-89.4894,20.8321,10972.8,268.86,837.252,United States
4d2270,RYR9GC  ,Malta,13.1781,45.7653,5334.0,294.03,600.228,Malta
4d2271,RYR20XY ,Malta,3.773,41.8709,8755.38,66.1,873.072,Malta
4d2272,RYR31ZM ,Malta,12.4572,42.2784,2712.72,175.36,503.53200000000004,Malta
aa197e,N75UM   ,United States,-84.9113,43.6786,8534.4,327.41,725.4,United States
406015,EZY62HF ,United Kingdom,0.9607,53.127,11277.6,95.69,841.248,United Kingdom
a377a9,N322VR  ,United States,-89.3924,39.7877,640.08,313.78,184.68,United States
a004e8,N100CB  ,United States,-82.1156,30.3655,12192.0,184.65,754.3800000000001,United States
a4c21f,N4054G  ,United States,-84.2842,38.8896,548.64,95.98,230.904,United States
a9882e,N713LB  ,United States,-82.6181,29.478,9144.0,340.29,395.42400000000004,United States
4d227c,RYR448M ,Malta,12.2511,43.1381,9570.72,302.92,763.3439999999999,Malta
4d227e,RYR97TG ,Malta,-8.6732,41.2172,160.02,348.43,240.084,Malta
4d227f,RYR5435 ,Malta,23.8778,43.6136,10972.8,253.75,754.272,Malta
a688ff,ASA383  ,United States,-107.468,33.5465,10972.8,293.83,747.1080000000001,United States
a938d4,N6934W  ,United States,-96.174,41.345,1219.2,15.12,212.94,United States
406011,EZY891X ,United Kingdom,-4.663,38.7141,11277.6,191.26,796.86,United Kingdom
407f7a,EZY89BN ,United Kingdom,10.4385,47.1435,10546.08,156.62,788.868,United Kingdom
a6c5a8,N5352K  ,United States,-80.2629,25.9978,121.92,64.26,115.128,United States
acd135,SKW5045 ,United States,-101.5296,38.2374,9144.0,302.15,706.536,United States
aa0653,NKS471  ,United States,-80.3135,26.0771,571.5,112.85,319.536,United States
4d2286,RYR2QZ  ,Malta,8.7958,45.5264,2979.42,116.57,654.3000000000001,Malta
ac7a84,KAP527  ,United States,-70.2473,41.6634,152.4,234.3,234.9,United States
4d2280,RYR3NA  ,Malta,17.6247,43.6627,11277.6,189.07,763.308,Malta
ae0a40,G25852  ,United States,-79.3453,40.6525,944.88,93.55,269.06399999999996,United States
a86861,N64056  ,United States,-112.5105,33.7732,754.38,2.39,177.948,United States
a7486a,ASA579  ,United States,-94.063,39.3803,10668.0,117.24,991.4760000000001,United States
abc49b,SWA1535 ,United States,-115.4454,33.4084,11277.6,99.06,988.3079999999999,United States
4d2257,RYR83BH ,Malta,19.7434,50.0717,640.08,257.18,317.196,Malta
c03210,ASP844  ,Canada,-82.4625,42.8012,2484.12,262.37,446.58,Canada
4d2258,RYR9VN  ,Malta,-5.0459,37.2419,8282.94,83.63,851.616,Malta
4d224c,RYR327E ,Malta,-9.3517,36.0344,11887.2,198.16,855.648,Malta
4cabde,SAS695  ,Ireland,14.0945,51.959,10668.0,170.42,768.168,Ireland
a7353f,N5636F  ,United States,-80.814,28.0672,1920.24,172.03,280.512,United States
a61565,N491SF  ,United States,-122.1172,47.901,304.8,347.11,157.68,United States
4d2251,RYR6025 ,Malta,-4.6776,40.4581,11277.6,173.57,827.4960000000001,Malta
a7dec2,JIA5629 ,United States,-75.2404,40.1442,1744.98,141.84,428.652,United States
ac949e,N91DA   ,United States,-95.1568,29.9358,1798.32,102.96,239.43600000000004,United States
a8b805,AAL2136 ,United States,-96.8945,32.4542,4008.12,157.16,701.352,United States
a7f8cb,N6122A  ,United States,-111.1406,32.1197,1173.48,254.11,263.808,United States
a65bbc,DAL447  ,United States,-134.7358,60.5495,10675.62,101.22,923.256,United States
4d2250,RYR8GV  ,Malta,10.0495,46.4729,9913.62,140.93,799.1640000000001,Malta
4d2268,RYR9739 ,Malta,5.6654,42.505,10972.8,48.92,918.828,Malta
a6d8de,KSF40   ,United States,-85.178,38.9312,2286.0,28.53,217.116,United States
ae1145,KATT86  ,United States,-87.5954,30.142,1798.32,241.68,406.04400000000004,United States
4d225c,RYR10P  ,Malta,17.4043,55.9344,3070.86,170.4,777.6,Malta
4d225d,RYR29EG ,Malta,1.3444,46.0399,11277.6,170.45,815.076,Malta
ad4afb,ASA211  ,United States,-81.8297,41.2257,10668.0,63.86,891.216,United States
ac3f09,SWA3439 ,United States,-77.0147,40.5748,9753.6,260.39,698.76,United States
34840a,AEA1518 ,Spain,11.8643,47.2415,8100.06,181.2,705.7800000000001,Spain
3c55c5,EWG79P  ,Germany,3.9411,41.6557,11887.2,199.08,776.052,Germany
4cabec,EIN105  ,Ireland,-69.9533,43.6378,11582.4,220.78,819.3960000000001,Ireland
a9b0ed,RPA3685 ,United States,-80.058,36.2734,6812.28,213.93,736.5960000000001,United States
a03a0c,N1132X  ,United States,-104.5775,39.7971,1935.48,318.54,148.248,United States
4d224d,RYR31LK ,Malta,1.3943,51.5026,6195.06,163.78,756.072,Malta
4d224e,RYR27ZG ,Malta,9.8436,45.3468,2606.04,29.04,538.02,Malta
406c39,VIR151  ,United Kingdom,-7.3551,53.405,10972.8,304.23,763.8480000000001,United Kingdom
4d224f,RYR8QQ  ,Malta,-1.5995,50.6158,11277.6,207.49,870.5880000000001,Malta
a7deb6,NASA606 ,United States,-82.4858,40.7757,960.12,123.69,287.136,United States
4d2262,RYR54TH ,Malta,2.2009,51.6164,6941.82,289.75,635.616,Malta
4d2263,RYR51VB ,Malta,-4.6832,38.6614,11033.76,191.54,805.248,Malta
70afb9,RNA229  ,Nepal,84.6503,27.6949,6195.06,265.71,618.444,Nepal
4d2265,RYR7ZN  ,Malta,-5.5875,53.1547,1950.72,346.4,409.644,Malta
a8b817,N661BP  ,United States,-119.1043,37.4756,11887.2,179.84,672.264,United States
a257b2,N250CB  ,United States,-76.9252,36.5692,1325.88,260.09,193.644,United States
407f60,EZY9338 ,United Kingdom,1.8555,50.0105,10668.0,313.18,782.208,United Kingdom
a6c705,N536DC  ,United States,-82.9747,42.7751,411.48,50.19,130.176,United States
e49a97,,Brazil,-43.243,-22.9949,3528.06,342.79,601.02,Brazil
a1d76b,MXY508  ,United States,-103.5973,37.5127,10972.8,265.39,644.724,United States
a1878a,SKW3015 ,United States,-119.0722,35.5896,10668.0,158.72,791.028,United States
a16d89,SKW3286 ,United States,-119.1496,37.2867,9144.0,349.02,875.34,United States
400a7c,BAW35NC ,United Kingdom,4.4249,44.6276,10355.58,132.4,865.1880000000001,United Kingdom
a0a457,SKW5646 ,United States,-101.1607,34.4489,10972.8,330.7,764.4960000000001,United States
a3b4b5,DAL1293 ,United States,-96.5888,29.8857,6256.02,303.73,676.98,United States
a747a8,N56849  ,United States,-83.9426,39.5938,792.48,257.7,147.852,United States
a0a453,OSU14   ,United States,-82.7508,40.3474,868.68,159.08,134.82000000000002,United States
a231a6,SKW4099 ,United States,-118.5381,33.9552,1203.96,287.97,432.216,United States
ada272,N978MB  ,United States,-117.8118,33.5508,213.36,306.51,177.40800000000002,United States
a364bd,N318CB  ,United States,-99.4591,34.5348,6934.2,141.91,555.3720000000001,United States
aa17af,FLC75   ,United States,-93.0736,44.8289,937.26,295.64,308.15999999999997,United States
71004a,SVA752  ,Saudi Arabia,74.9642,18.1977,11285.22,117.62,898.776,Saudi Arabia
a3add3,ENY3399 ,United States,-108.3761,30.0246,10058.4,121.13,874.08,United States
a35dbe,EJM316  ,United States,-110.7689,38.3747,10972.8,232.76,679.3199999999999,United States
a39a13,FFT2548 ,United States,-81.2358,29.9942,8084.82,176.32,836.964,United States
c08081,WJA1413 ,Canada,-113.9905,51.0974,1257.3,0.38,277.812,Canada
e49a8a,AZU2606 ,Brazil,-40.6369,-17.9104,9448.8,54.76,795.924,Brazil
a9b273,ASA587  ,United States,-121.4938,47.9484,4267.2,246.28,534.06,United States
c82b09,ANZ829M ,New Zealand,175.2836,-38.9625,5981.7,199.88,419.472,New Zealand
710063,SVA379  ,Saudi Arabia,-4.8447,33.9623,10363.2,256.22,808.524,Saudi Arabia
0d0dd3,VOI1801 ,Mexico,-98.6668,29.053,11574.78,206.44,744.5880000000001,Mexico
710061,SVA737  ,Saudi Arabia,57.5331,26.5858,10363.2,279.57,790.704,Saudi Arabia
710060,SVA759  ,Saudi Arabia,52.3648,26.7336,9753.6,264.71,844.3800000000001,Saudi Arabia
a1d770,N218CD  ,United States,-71.8216,41.5752,1600.2,67.58,320.54400000000004,United States
a3b4c7,,United States,-117.925,37.9703,10050.78,214.87,647.856,United States
710064,SVA372  ,Saudi Arabia,13.6077,35.8684,10668.0,96.45,1088.46,Saudi Arabia
0d0dd9,AMX676  ,Mexico,-96.3139,16.844,11887.2,107.75,880.884,Mexico
a9b279,N724AS  ,United States,-99.2384,32.4895,12108.18,261.13,648.5400000000001,United States
a42405,N366QS  ,United States,-79.2897,25.5659,11788.14,104.61,903.3480000000001,United States
aafda1,UAL480  ,United States,-98.0579,40.5636,10660.38,81.39,1026.468,United States
ada296,AAL3209 ,United States,-73.3008,21.6001,10363.2,302.99,755.136,United States
493293,NJE474R ,Portugal,-87.0842,21.2572,13716.0,137.68,811.512,Portugal
4d216f,ULC91   ,Malta,7.7691,46.3558,4206.24,247.79,338.076,Malta
4b19ef,SWR5VL  ,Switzerland,10.4364,44.8659,6187.44,320.49,724.8960000000001,Switzerland
4071d9,EZY8700 ,United Kingdom,4.7457,48.875,11590.02,302.06,777.9960000000001,United Kingdom
4071d7,EZY9926 ,United Kingdom,-0.2776,51.8903,449.58,254.54,270.93600000000004,United Kingdom
a3b4d6,AAL981  ,United States,-88.6019,31.1278,10363.2,277.87,702.9720000000001,United States
493284,NJE673W ,Portugal,12.311,45.4732,236.22,42.16,184.86,Portugal
a6c71c,JIA5216 ,United States,-84.7251,40.3608,6408.42,330.56,595.44,United States
0d0de6,VOI3082 ,Mexico,-114.9114,31.4493,11445.24,119.09,902.8439999999999,Mexico
0d0de7,AMX658  ,Mexico,-99.3315,25.7272,10668.0,353.19,874.764,Mexico
a27a26,ENY3691 ,United States,-91.5074,32.8625,9753.6,251.33,717.444,United States
c008b7,ACA956  ,Canada,-80.7997,34.3657,11277.6,8.52,762.192,Canada
406ae9,TOM771  ,United Kingdom,27.652,32.4098,10363.2,336.45,755.568,United Kingdom
